Data from 1017water_Reflection__21__21-02-30-727.txt Node

Date: Fri Oct 17 21:02:30 AST 2025
User: lin
Spectrometer: SR600411
Trigger mode: 0
Integration Time (sec): 5.846600E-2
Scans to average: 5
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187.982	52.35027
188.456	56.87798
188.93	36.96317
189.403	47.22709
189.877	44.60482
190.351	35.38917
190.825	49.79132
191.298	40.55039
191.772	38.29486
192.246	52.62128
192.719	40.85544
193.193	26.19212
193.666	51.23814
194.139	54.06581
194.613	53.80622
195.086	40.454
195.559	48.83986
196.033	54.25218
196.506	46.40933
196.979	58.23265
197.452	52.93428
197.925	50.64817
198.398	49.47542
198.871	66.10497
199.344	40.788
199.816	50.13172
200.289	64.00585
200.762	45.24921
201.235	52.03714
201.707	58.00867
202.18	38.11311
202.652	39.52676
203.125	45.67106
203.597	33.32754
204.07	29.60157
204.542	23.90642
205.014	38.63763
205.486	28.48145
205.959	68.04007
206.431	20.74955
206.903	63.68709
207.375	24.99496
207.847	10.29163
208.319	37.56066
208.791	15.59349
209.263	19.07997
209.734	31.64873
210.206	16.36066
210.678	39.85784
211.15	24.59856
211.621	6.16272
212.093	19.83091
212.564	53.42867
213.036	24.77459
213.507	31.75041
213.979	47.72293
214.45	29.44605
214.921	3.99924
215.392	33.60118
215.864	21.36363
216.335	58.88458
216.806	45.09305
217.277	12.84162
217.748	34.86159
218.219	24.75803
218.69	42.59537
219.161	63.63335
219.631	6.72948
220.102	29.45206
220.573	47.64994
221.043	7.69121
221.514	25.80176
221.985	30.2989
222.455	7.69085
222.926	33.6315
223.396	45.30623
223.866	2.10488
224.337	25.2131
224.807	19.99731
225.277	18.30776
225.747	37.6014
226.217	45.79884
226.687	27.17031
227.157	26.85035
227.627	-23.07254
228.097	19.62682
228.567	33.62332
229.037	29.0023
229.507	35.76019
229.977	-7.69082
230.446	-9.58752
230.916	37.2297
231.386	31.57489
231.855	29.27998
232.325	42.01107
232.794	39.82492
233.263	21.96522
233.733	47.61386
234.202	32.11088
234.671	5.21627
235.14	-3.54508
235.61	54.99412
236.079	-4.25449
236.548	47.2673
237.017	21.6179
237.486	53.50317
237.955	10.3075
238.424	26.96283
238.892	37.85928
239.361	18.51449
239.83	42.67896
240.299	20.90549
240.767	6.34847
241.236	8.64071
241.704	46.93395
242.173	53.84232
242.641	-1.96038
243.109	47.75458
243.578	35.93167
244.046	15.38294
244.514	41.58749
244.982	32.99562
245.451	25.80293
245.919	-2.10486
246.387	47.75457
246.855	39.44883
247.323	45.55114
247.791	-24.13278
248.258	27.26884
248.726	49.43381
249.194	56.97258
249.662	28.91229
250.129	13.51095
250.597	9.00721
251.064	25.894
251.532	34.03838
251.999	-29.53879
252.467	79.37831
252.934	30.22718
253.401	21.42532
253.869	-4.03958
254.336	17.43941
254.803	32.78158
255.27	11.57702
255.737	17.58949
256.204	11.2662
256.671	36.62903
257.138	27.26841
257.605	55.25758
258.072	32.04457
258.539	-15.18714
259.005	62.69258
259.472	24.17745
259.939	37.0333
260.405	25.27133
260.872	47.13941
261.338	1.73874
261.805	51.50863
262.271	41.95115
262.737	58.06004
263.203	38.15435
263.67	5.50347
264.136	25.54229
264.602	41.1724
265.068	-20.92593
265.534	30.50352
266	15.17572
266.466	28.94428
266.932	45.89565
267.398	4.70513
267.864	-0.88476
268.329	48.08513
268.795	-44.43531
269.261	24.2681
269.726	43.55944
270.192	12.35764
270.657	29.33026
271.123	18.86472
271.588	32.69004
272.053	34.06807
272.519	15.14983
272.984	25.52838
273.449	24.48621
273.914	23.45392
274.379	33.33016
274.844	39.99477
275.309	15.68361
275.774	37.18449
276.239	36.16592
276.704	11.1097
277.169	-27.70504
277.634	26.52683
278.098	-16.66413
278.563	16.43637
279.028	50.72122
279.492	32.0344
279.957	32.85409
280.421	62.92568
280.886	9.67581
281.35	64.2819
281.814	8.40958
282.279	-1.35115
282.743	26.9961
283.207	68.74592
283.671	-46.33046
284.135	16.66386
284.599	-11.42681
285.063	36.73019
