Data from 1014water-6_Reflection__17__23-51-08-323.txt Node

Date: Tue Oct 14 23:51:08 AST 2025
User: lin
Spectrometer: SR600411
Trigger mode: 0
Integration Time (sec): 5.910000E-2
Scans to average: 5
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187.982	35.79746
188.456	40.35754
188.93	39.20368
189.403	40.43092
189.877	53.48601
190.351	30.63215
190.825	35.52624
191.298	31.56923
191.772	39.8159
192.246	34.7211
192.719	36.4628
193.193	50.92401
193.666	4.523
194.139	34.75351
194.613	38.54256
195.086	41.93782
195.559	30.7061
196.033	39.98461
196.506	34.9037
196.979	50.26335
197.452	36.36883
197.925	44.7909
198.398	57.48743
198.871	39.36862
199.344	52.12743
199.816	31.82377
200.289	41.4605
200.762	27.18046
201.235	22.76008
201.707	10.17663
202.18	30.31611
202.652	12.58431
203.125	3.1437
203.597	22.13295
204.07	4.34669
204.542	29.80339
205.014	-5.1456
205.486	35.20487
205.959	0.63675
206.431	3.77283
206.903	29.45968
207.375	15.99668
207.847	27.05219
208.319	34.58052
208.791	-11.90255
209.263	-2.32498
209.734	9.22862
210.206	-56.15174
210.678	7.24454
211.15	-0.9998
211.621	-7.95305
212.093	-10.68396
212.564	-83.8521
213.036	23.46591
213.507	37.97849
213.979	-6.48001
214.45	-19.09712
214.921	14.0467
215.392	-36.42909
215.864	-42.38033
216.335	6.74047
216.806	-49.99023
217.277	23.6526
217.748	-19.09712
218.219	-21.35395
218.69	-110.18165
219.161	-18.17855
219.631	-15.29116
220.102	6.17098
220.573	-8.53508
221.043	-51.04951
221.514	-21.00243
221.985	-28.98041
222.455	12.19252
222.926	-57.67827
223.396	-1.1234
223.866	-13.41217
224.337	-13.51015
224.807	8.04471
225.277	-11.39043
225.747	-25.26903
226.217	-15.51313
226.687	-21.42425
227.157	-1.9798
227.627	-11.30149
228.097	-32.90456
228.567	-18.68689
229.037	-40.61417
229.507	-3.95957
229.977	3.2603
230.446	-61.99007
230.916	12.92845
231.386	-43.51893
231.855	-58.48086
232.325	-10.16818
232.794	-49.98786
233.263	4.03964
233.733	16.91946
234.202	-3.84554
234.671	-49.41257
235.14	-54.91764
235.61	-44.76753
236.079	10.22568
236.548	-56.0492
237.017	-18.67733
237.486	-49.99082
237.955	-37.92504
238.424	-19.04197
238.892	-20.7754
239.361	-63.36575
239.83	-33.71327
240.299	4.09741
240.767	-242.78804
241.236	-13.7904
241.704	-81.55672
242.173	-7.89346
242.641	-51.50497
243.109	0
243.578	-70.75371
244.046	3.12462
244.514	-26.02267
244.982	-63.0637
245.451	-101.90191
245.919	1.80141
246.387	-98.19271
246.855	-49.39936
247.323	-43.0128
247.791	-8.25496
248.258	-33.32516
248.726	-58.32239
249.194	-66.65284
249.662	-23.07327
250.129	-25.57594
250.597	1.35116
251.064	-47.66245
251.532	-52.76631
251.999	-128.54297
252.467	-70.40573
252.934	-16.12674
253.401	-58.89065
253.869	-34.99253
254.336	-19.35059
254.803	-98.22372
255.27	7.44553
255.737	2.94079
256.204	-45.06125
256.671	-26.97986
257.138	-30.67484
257.605	-77.98628
258.072	-66.20014
258.539	-44.91866
259.005	4.99925
259.472	-39.12301
259.939	22.05651
260.405	-74.98755
260.872	-86.98822
261.338	-115.66112
261.805	11.60487
262.271	-102.10849
262.737	17.13991
263.203	3.50801
263.67	-15.99817
264.136	-19.26111
264.602	-19.99597
265.068	-184.95833
265.534	-93.73276
266	-88.35794
266.466	-72.71089
266.932	-138.06794
267.398	-84.59532
267.864	-41.08753
268.329	-69.8265
268.795	-268.90869
269.261	-13.04147
269.726	-61.52569
270.192	-3.74938
270.657	-41.26258
271.123	-21.35395
271.588	-22.44632
272.053	-20.98358
272.519	-20.28652
272.984	-20.68679
273.449	-121.41369
273.914	-27.16763
274.379	-18.38706
274.844	15.06664
275.309	-54.27412
275.774	-23.40157
276.239	17.72643
276.704	-22.33535
277.169	-21.73432
277.634	-2.40923
278.098	-33.69994
278.563	-29.40793
279.028	-34.10995
279.492	-44.43873
279.957	-24.58647
280.421	-102.30799
280.886	-25.99352
281.35	-12.93872
281.814	-36.96287
282.279	-24.38533
282.743	-2.96969
283.207	-175.6403
283.671	-28.35339
284.135	-40.26973
284.599	-71.65208
285.063	-32.78164
285.527	-76.45244
285.991	-45.64613
286.455	-49.9917
286.919	-173.05264
287.382	-19.11459
287.846	-43.5801
288.31	-7.44532
288.773	-220.54069
289.237	7.81159
289.7	-58.19676
290.164	-38.34851
