Data from 1014water-6_Reflection__4__23-49-14-029.txt Node

Date: Tue Oct 14 23:49:14 AST 2025
User: lin
Spectrometer: SR600411
Trigger mode: 0
Integration Time (sec): 5.910000E-2
Scans to average: 5
Nonlinearity correction enabled: true
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187.982	45.8403
188.456	23.69406
188.93	57.63477
189.403	38.20192
189.877	41.96362
190.351	44.50101
190.825	29.74208
191.298	29.37663
191.772	38.95019
192.246	31.28659
192.719	24.1115
193.193	49.98942
193.666	39.3561
194.139	38.61569
194.613	44.96774
195.086	38.97198
195.559	43.44921
196.033	54.75335
196.506	41.5163
196.979	51.10605
197.452	46.80004
197.925	46.70335
198.398	55.19713
198.871	47.18911
199.344	47.45818
199.816	45.67981
200.289	56.96426
200.762	29.48418
201.235	16.51176
201.707	26.34091
202.18	21.28519
202.652	20.27515
203.125	1.88621
203.597	35.10862
204.07	9.41797
204.542	1.92269
205.014	31.61184
205.486	7.04042
205.959	14.009
206.431	-1.88639
206.903	49.99447
207.375	19.19617
207.847	41.16833
208.319	16.53772
208.791	-38.08651
209.263	18.60079
209.734	0.76903
210.206	-53.41284
210.678	-4.34659
211.15	12.99777
211.621	1.13617
212.093	13.73739
212.564	-46.7658
213.036	18.36444
213.507	36.42821
213.979	-5.5543
214.45	41.56876
214.921	-0.82625
215.392	0
215.864	-26.08098
216.335	-31.4534
216.806	-25.75335
217.277	26.87811
217.748	19.0984
218.219	0
218.69	-110.18165
219.161	-71.40996
219.631	-2.35254
220.102	14.19363
220.573	-9.75436
221.043	-51.04951
221.514	9.24173
221.985	-13.04147
222.455	4.06409
222.926	-8.97285
223.396	2.2468
223.866	-34.13891
224.337	9.00721
224.807	-10.34287
225.277	-53.15187
225.747	-17.5787
226.217	-13.78951
226.687	-13.09278
227.157	-10.88868
227.627	4.34688
228.097	2.53126
228.567	-14.01531
229.037	-9.37306
229.507	-4.94946
229.977	-7.60721
230.446	-1.9998
230.916	11.20462
231.386	-43.51893
231.855	0
232.325	-28.80923
232.794	-24.38533
233.263	9.08929
233.733	27.68716
234.202	6.40933
234.671	1.14923
235.14	-35.20459
235.61	-55.21253
236.079	2.27234
236.548	-27.2682
237.017	9.88851
237.486	-12.90144
237.955	-8.61962
238.424	10.31516
238.892	-6.49245
239.361	-40.837
239.83	2.3252
240.299	16.39014
240.767	-188.05027
241.236	6.89545
241.704	-46.04254
242.173	9.20927
242.641	-25.75335
243.109	-6.721
243.578	-43.06901
244.046	-6.24916
244.514	-13.69638
244.982	-6.15301
245.451	-30.76509
245.919	9.00721
246.387	-46.42104
246.855	-3.5288
247.323	-4.65034
247.791	-13.7581
248.258	-8.60043
248.726	-51.65739
249.194	-39.67564
249.662	-23.07327
250.129	-10.46315
250.597	-10.80906
251.064	-9.3006
251.532	-34.71557
251.999	-61.21493
252.467	-22.53134
252.934	-59.66574
253.401	-12.32678
253.869	-17.49675
254.336	33.32925
254.803	-64.90025
255.27	11.70021
255.737	-16.17394
256.204	23.94111
256.671	-74.58697
257.138	12.4981
257.605	-61.99007
258.072	-45.93615
258.539	-57.95852
259.005	34.9964
259.472	-10.1434
259.939	32.35
260.405	-89.56722
260.872	-15.58167
261.338	-80.37754
261.805	3.57067
262.271	-123.37865
262.737	12.3787
263.203	-0.87699
263.67	-21.99735
264.136	-13.7581
264.602	-50.57544
265.068	-64.99153
265.534	-45.82699
266	-51.15622
266.466	-25.75335
266.932	-99.9834
267.398	-46.14518
267.864	-15.06599
268.329	-22.21884
268.795	-213.75469
269.261	2.89817
269.726	-24.61144
270.192	-47.48891
270.657	-66.65282
271.123	-53.38139
271.588	0
272.053	-12.34346
272.519	-21.73552
272.984	-32.75364
273.449	-114.27216
273.914	-10.86738
274.379	4.59695
274.844	-5.47862
275.309	12.85559
275.774	-36.16564
276.239	21.98104
276.704	-19.1447
277.169	-33.68746
277.634	10.84179
278.098	-48.302
278.563	-1.96058
279.028	1.17628
279.492	-44.43873
279.957	1.63915
280.421	-62.78202
280.886	17.99708
281.35	-24.7007
281.814	-7.56111
282.279	2.43864
282.743	-0.9899
283.207	-99.98539
283.671	-29.84561
284.135	-34.71556
284.599	-16.66436
285.063	16.39179
285.527	-57.34081
285.991	-4.34741
286.455	-26.78195
286.919	-96.14416
